OrderID,CustomerID,ProductID,OrderDate,ShipDate,ShipMode,Sales,Order_Year,Order_Month,Order_Day,Order_Weekday,Shipping_Delay,Log_Sales,Scaled_Sales
CA-2017-123932,YC-21895,TEC-PH-10002447,2017-06-09,2017-12-09,Standard Class,329.584,2017,6,9,4,183,5.800860787361554,0.018802251095095
US-2017-101616,CY-12745,OFF-BI-10000014,2017-03-09,2017-06-09,First Class,87.28,2017,3,9,3,92,4.480513581388536,0.0049558287561272
CA-2015-150490,SS-20590,TEC-AC-10004510,2015-05-08,2015-11-08,Standard Class,16.36,2015,5,8,4,184,2.854168709232204,0.0009031169879368
CA-2015-150490,SS-20590,OFF-ST-10000321,2015-05-08,2015-11-08,Standard Class,15.78,2015,5,8,4,184,2.8201877010390604,0.0008699729830644
CA-2015-150490,SS-20590,OFF-AR-10004602,2015-05-08,2015-11-08,Standard Class,45.98,2015,5,8,4,184,3.849721979230767,0.0025957470298685
CA-2018-100951,NC-18625,OFF-ST-10001496,2018-09-06,2018-10-06,First Class,720.76,2018,9,6,3,30,6.581692673660085,0.0411559394571034
US-2018-136721,NH-18610,FUR-FU-10004665,2018-08-04,2018-12-04,Standard Class,273.96,2018,8,4,5,122,5.616625632541578,0.0156236267381601
US-2018-136721,NH-18610,FUR-FU-10004188,2018-08-04,2018-12-04,Standard Class,306.9,2018,8,4,5,122,5.729775054930455,0.0175059776355684
CA-2015-125542,NB-18655,OFF-EN-10000056,2015-05-12,2015-07-12,First Class,348.488,2015,5,12,1,61,5.856469226320465,0.0198825170745912
CA-2015-125542,NB-18655,OFF-ST-10001469,2015-05-12,2015-07-12,First Class,172.736,2015,5,12,1,61,5.15753690565895,0.009839197860223
CA-2017-149195,DM-13525,OFF-PA-10001870,2017-05-09,2017-07-09,Second Class,25.92,2017,5,9,1,61,3.2928695047765277,0.0014494216199715
CA-2017-149195,DM-13525,OFF-FA-10001843,2017-05-09,2017-07-09,Second Class,15.808,2017,5,9,1,61,2.8218549635426995,0.000871573038472
CA-2017-149195,DM-13525,OFF-PA-10002036,2017-05-09,2017-07-09,Second Class,10.368,2017,5,9,1,61,2.4308023907947995,0.0005607051307033
CA-2018-163874,NC-18535,OFF-BI-10000088,2018-10-11,2018-12-11,Second Class,26.352,2018,10,11,3,61,3.308789652337,0.0014741081891178
CA-2015-132542,AM-10360,OFF-BI-10004099,2015-06-10,2015-08-10,Second Class,15.36,2015,6,10,2,61,2.794839331174601,0.0008459721519499
CA-2018-103009,PJ-18835,OFF-PA-10001215,2018-03-11,2018-05-11,Second Class,26.4,2018,3,11,6,61,3.310543013394025,0.0014768511412452
CA-2017-153598,NM-18520,TEC-AC-10003870,2017-03-12,2017-06-12,First Class,1649.95,2017,3,12,6,92,7.409106158785584,0.0942543496077635
CA-2017-153598,NM-18520,FUR-FU-10001085,2017-03-12,2017-06-12,First Class,111.9,2017,3,12,6,92,4.726502471155617,0.0063627346181244
CA-2017-113096,SZ-20035,OFF-ST-10003455,2017-02-09,2017-04-09,First Class,46.53,2017,2,9,3,59,3.861361090625918,0.0026271766896613
CA-2015-136861,PR-18880,FUR-FU-10001967,2015-05-09,2015-07-09,First Class,31.984,2015,5,9,5,61,3.496022595404599,0.001795947905396
CA-2015-103317,DM-13525,FUR-FU-10001591,2015-05-07,2015-08-07,First Class,19.52,2015,5,7,3,92,3.021400020302569,0.0010836946696554
CA-2015-103317,DM-13525,OFF-BI-10001787,2015-05-07,2015-08-07,First Class,9.81,2015,5,7,3,92,2.3804716316511167,0.0005288183122226
CA-2015-103317,DM-13525,FUR-FU-10003192,2015-05-07,2015-08-07,First Class,213.216,2015,5,7,3,92,5.366984851769285,0.0121524208209724
CA-2017-167115,EH-14185,OFF-BI-10004600,2017-04-04,2017-09-04,Standard Class,588.784,2017,4,4,1,153,6.379756368173264,0.0336141925828974
CA-2018-116680,PK-19075,OFF-BI-10004022,2018-04-09,2018-06-09,Second Class,13.344,2018,4,9,0,61,2.663331736302832,0.0007307681626003
CA-2018-116680,PK-19075,FUR-TA-10001771,2018-04-09,2018-06-09,Second Class,1478.272,2018,4,9,0,61,7.299305353847765,0.0844438384552059
CA-2018-134495,BF-11020,TEC-PH-10004897,2018-01-04,2018-04-04,Second Class,23.976,2018,1,4,3,90,3.217915363773076,0.001338332058813
CA-2018-134495,BF-11020,OFF-LA-10000262,2018-01-04,2018-04-04,Second Class,6.264,2018,1,4,3,90,1.982930641298992,0.0003261827238131
CA-2018-134495,BF-11020,OFF-AP-10002222,2018-01-04,2018-04-04,Second Class,20.808,2018,1,4,3,90,3.082276874954177,0.0011572972184065
CA-2018-134495,BF-11020,FUR-CH-10003774,2018-01-04,2018-04-04,Second Class,218.352,2018,1,4,3,90,5.390677745418843,0.0124459166986011
CA-2016-113523,SC-20440,OFF-BI-10001249,2016-04-09,2016-08-09,Standard Class,7.656,2016,4,9,5,122,2.158252722104125,0.0004057283355069
CA-2018-127782,TH-21115,FUR-FU-10001847,2018-02-11,2018-06-11,Standard Class,3.312,2018,2,11,6,120,1.4614018336066958,0.0001574911679798
CA-2018-127782,TH-21115,OFF-AP-10001962,2018-02-11,2018-06-11,Standard Class,20.136,2018,2,11,6,120,3.0509777477799696,0.0011188958886233
CA-2018-127782,TH-21115,OFF-EN-10003845,2018-02-11,2018-06-11,Standard Class,8.856,2018,2,11,6,120,2.288080406791164,0.0004743021386912
CA-2018-127782,TH-21115,TEC-PH-10001817,2018-02-11,2018-06-11,Standard Class,859.2,2018,2,11,6,120,6.757164920349636,0.0490670705511288
US-2017-162026,JE-15745,OFF-PA-10000167,2017-08-10,2017-08-10,Same Day,61.96,2017,8,10,3,0,4.142499604109148,0.0035089215089391
CA-2016-168529,MB-17305,FUR-FU-10001588,2016-08-10,2016-12-10,Standard Class,145.9,2016,8,10,2,122,4.989752083179832,0.0083056590416788
CA-2018-117667,MS-17980,FUR-CH-10004540,2018-04-12,2018-09-12,Standard Class,239.96,2018,4,12,3,153,5.484630944611529,0.0136807023146058
CA-2018-117667,MS-17980,FUR-FU-10004093,2018-04-12,2018-09-12,Standard Class,54.768,2018,4,12,3,153,4.021200228184098,0.0030979358485213
CA-2018-117667,MS-17980,OFF-AR-10000716,2018-04-12,2018-09-12,Standard Class,13.392,2018,4,12,3,153,2.666672496648232,0.0007335111147277
CA-2018-117667,MS-17980,OFF-PA-10002709,2018-04-12,2018-09-12,Standard Class,23.92,2018,4,12,3,153,3.2156706939192525,0.0013351319479977
CA-2018-117667,MS-17980,TEC-AC-10000580,2018-04-12,2018-09-12,Standard Class,255.968,2018,4,12,3,153,5.548951563524079,0.014595476849084
CA-2017-110982,CK-12205,OFF-BI-10000829,2017-05-06,2017-07-06,First Class,21.552,2017,5,6,5,61,3.1158237538118114,0.0011998129763807
CA-2017-110982,CK-12205,OFF-AP-10004859,2017-05-06,2017-07-06,First Class,58.24,2017,5,6,5,61,4.081596989399598,0.0032963427190678
CA-2017-147123,SJ-20125,OFF-PA-10000575,2017-10-12,2017-12-12,First Class,80.28,2017,10,12,3,61,4.397899983830172,0.0045558149042189
CA-2016-142055,AB-10255,OFF-PA-10003465,2016-08-05,2016-10-05,First Class,37.94,2016,8,5,4,61,3.6620219999440535,0.0021363025485339
CA-2018-136609,TB-21355,OFF-PA-10004381,2018-06-08,2018-11-08,Standard Class,115.296,2018,6,8,4,153,4.756138665124023,0.0065567984811359
CA-2018-160885,JK-16090,TEC-PH-10001795,2018-02-12,2018-06-12,Standard Class,2479.96,2018,2,12,0,120,7.816400861030594,0.1416851349252437
US-2017-167472,CK-12595,TEC-AC-10001109,2017-06-06,2017-07-06,First Class,179.94,2017,6,6,1,30,5.198165484597595,0.0102508692586726
US-2017-167472,CK-12595,TEC-AC-10003038,2017-06-06,2017-07-06,First Class,26.85,2017,6,6,1,30,3.326832966373293,0.0015025663174393
US-2017-167472,CK-12595,TEC-AC-10003174,2017-06-06,2017-07-06,First Class,323.37,2017,6,6,1,30,5.781884839543164,0.0184471530842725
US-2017-167472,CK-12595,OFF-PA-10000157,2017-06-06,2017-07-06,First Class,59.94,2017,6,6,1,30,4.109889773557563,0.0033934889402455
US-2017-167472,CK-12595,OFF-BI-10001721,2017-06-06,2017-07-06,First Class,64.14,2017,6,6,1,30,4.176538799848087,0.0036334972513905
US-2017-167472,CK-12595,OFF-BI-10000591,2017-06-06,2017-07-06,First Class,11.67,2017,6,6,1,30,2.539236994333048,0.0006351077071583
US-2017-167472,CK-12595,OFF-PA-10001534,2017-06-06,2017-07-06,First Class,12.96,2017,6,6,1,30,2.6361960973342264,0.0007088245455814
CA-2018-151008,JM-16195,FUR-FU-10002396,2018-07-09,2018-08-09,First Class,25.16,2018,7,9,0,31,3.264231526588998,0.0014059915446214
CA-2018-151008,JM-16195,TEC-PH-10002807,2018-07-09,2018-08-09,First Class,126.56,2018,7,9,0,31,4.848586842141857,0.0072004779136923
CA-2018-116113,JW-15220,FUR-FU-10002963,2018-02-10,2018-06-10,Second Class,10.16,2018,2,10,5,120,2.412335956953165,0.0005488190048181
US-2016-114741,IL-15100,OFF-PA-10000048,2016-06-12,2016-10-12,Standard Class,6.48,2016,6,12,6,122,2.012232791986386,0.0003385260083863
US-2016-114741,IL-15100,OFF-ST-10000078,2016-06-12,2016-10-12,Standard Class,1325.85,2016,6,12,6,122,7.190562991017657,0.0757337082644118
US-2016-114741,IL-15100,OFF-LA-10004853,2016-06-12,2016-10-12,Standard Class,14.94,2016,6,12,6,122,2.768831673362069,0.0008219713208354
CA-2015-151162,EA-14035,OFF-PA-10001033,2015-05-12,2015-09-12,Standard Class,98.376,2015,5,12,1,123,4.598910635816948,0.0055899078562377
CA-2015-151162,EA-14035,OFF-BI-10003719,2015-05-12,2015-09-12,Standard Class,29.94,2015,5,12,1,123,3.43204984514492,0.0016791438606388
CA-2015-151162,EA-14035,OFF-PA-10003036,2015-05-12,2015-09-12,Standard Class,17.472,2015,5,12,1,123,2.916256072052194,0.0009666620455542
CA-2015-151162,EA-14035,TEC-PH-10001870,2015-05-12,2015-09-12,Standard Class,36.738,2015,5,12,1,123,3.6306675443655214,0.0020676144556777
CA-2015-151162,EA-14035,TEC-PH-10001809,2015-05-12,2015-09-12,Standard Class,179.94,2015,5,12,1,123,5.198165484597595,0.0102508692586726
CA-2018-163818,PS-18970,FUR-FU-10000076,2018-04-10,2018-08-10,Standard Class,19.98,2018,4,10,1,122,3.043569602968151,0.0011099812942093
CA-2017-115224,DB-13615,OFF-ST-10000615,2017-08-12,2017-11-12,Second Class,34.05,2017,8,12,5,92,3.5567756134805992,0.0019140091365449
CA-2017-115224,DB-13615,OFF-ST-10003816,2017-08-12,2017-11-12,Second Class,352.38,2017,8,12,5,92,5.867543965188504,0.0201049247762522
CA-2015-108903,DO-13435,OFF-AR-10004010,2015-03-10,2015-03-10,Same Day,55.984,2015,3,10,1,0,4.042770526676053,0.0031674239690814
CA-2015-108903,DO-13435,OFF-EN-10004030,2015-03-10,2015-03-10,Same Day,14.48,2015,3,10,1,0,2.739548868161581,0.0007956846962814
CA-2015-108903,DO-13435,TEC-AC-10003023,2015-03-10,2015-03-10,Same Day,142.488,2015,3,10,1,0,4.96625140800964,0.0081106808612915
CA-2016-142475,BS-11380,OFF-BI-10003718,2016-03-12,2016-07-12,Standard Class,590.352,2016,3,12,5,122,6.382411440783231,0.0337037956857248
CA-2016-168634,AF-10870,OFF-AP-10001626,2016-06-12,2016-11-12,Standard Class,7.78,2016,6,12,6,153,2.172476407647025,0.0004128142951693
CA-2016-145828,MB-17305,TEC-AC-10002323,2016-05-10,2016-07-10,First Class,53.04,2016,5,10,1,61,3.989724513091998,0.002999189571936
CA-2017-147431,AB-10105,OFF-ST-10003994,2017-02-02,2017-07-02,Standard Class,117.96,2017,2,2,3,150,4.778787302151899,0.006709032324205
CA-2016-134943,SU-20665,OFF-BI-10000666,2016-05-12,2016-06-12,First Class,152.8,2016,5,12,3,31,5.035653057071544,0.0086999584099883
CA-2018-123022,SC-20050,OFF-BI-10002225,2018-03-09,2018-08-09,Standard Class,82.56,2018,3,9,4,153,4.425564936688365,0.004686105130269
CA-2018-123022,SC-20050,TEC-AC-10000474,2018-03-09,2018-08-09,Standard Class,284.97,2018,3,9,4,153,5.6558869102130815,0.0162527913823758
CA-2018-106355,AT-10435,OFF-AR-10000246,2018-02-04,2018-05-04,First Class,11.12,2018,2,4,6,89,2.494856980641168,0.0006036780473655
CA-2017-127985,DB-12910,FUR-FU-10003274,2017-01-04,2017-05-04,Second Class,7.04,2017,1,4,2,120,2.0844290831908747,0.000370527116539
CA-2016-104241,AG-10495,FUR-FU-10001473,2016-04-01,2016-09-01,Standard Class,192.22,2016,4,1,4,153,5.263829436089363,0.0109526078445916
CA-2018-168179,JB-16000,OFF-PA-10001800,2018-02-11,2018-07-11,Standard Class,19.44,2018,2,11,6,150,3.017493765335504,0.0010791230827764
CA-2018-109099,MM-18280,OFF-PA-10001033,2018-06-10,2018-11-10,Standard Class,40.99,2018,6,10,6,153,3.737431494696102,0.0023105942982939
US-2015-134187,TH-21235,OFF-AR-10000940,2015-04-11,2015-11-11,Standard Class,2.94,2015,4,11,5,214,1.3711807233098423,0.0001362332889927
CA-2016-141012,TG-21640,FUR-FU-10003192,2016-09-06,2016-11-06,Second Class,355.36,2016,9,6,1,61,5.875941455852443,0.0202752163874931
CA-2016-141012,TG-21640,TEC-PH-10004522,2016-09-06,2016-11-06,Second Class,140.376,2016,9,6,1,61,4.951423007797652,0.0079899909676872
CA-2015-164315,RD-19585,OFF-PA-10004248,2015-02-04,2015-08-04,Standard Class,15.84,2015,2,4,2,181,2.823757008814181,0.0008734016732236
CA-2015-164315,RD-19585,TEC-PH-10001128,2015-02-04,2015-08-04,Standard Class,1049.93,2015,2,4,2,181,6.957430765423843,0.0599663051189086
CA-2015-164315,RD-19585,OFF-AP-10003842,2015-02-04,2015-08-04,Standard Class,154.9,2015,2,4,2,181,5.049214776063731,0.0088199625655608
CA-2016-131072,KL-16645,OFF-BI-10002794,2016-05-11,2016-05-11,Same Day,98.352,2016,5,11,2,0,4.598669099645732,0.005588536380174
CA-2017-126165,AH-10465,FUR-TA-10001676,2017-05-05,2017-07-05,Second Class,71.088,2017,5,5,4,61,4.277887594932736,0.0040305395718274
CA-2017-143441,EB-14170,OFF-LA-10002312,2017-05-11,2017-05-11,Same Day,11.84,2017,5,11,3,0,2.552565298261815,0.000644822329276
CA-2018-148320,PG-18895,OFF-PA-10003022,2018-03-11,2018-08-11,Standard Class,35.88,2018,3,11,6,153,3.607669398688393,0.0020185841864009
CA-2015-155593,RP-19390,OFF-SU-10002522,2015-03-11,2015-08-11,Standard Class,11.64,2015,3,11,2,153,2.5368663887187117,0.0006333933620787
US-2015-143707,HR-14770,TEC-PH-10003655,2015-01-03,2015-05-03,Standard Class,5.94,2015,1,3,5,120,1.937301774518713,0.0003076677969534
CA-2016-124107,BM-11650,TEC-AC-10002049,2016-09-10,2016-12-10,Second Class,619.95,2016,9,10,5,91,6.431250563394042,0.0353951685412649
CA-2016-124107,BM-11650,TEC-PH-10003875,2016-09-10,2016-12-10,Second Class,29.16,2016,9,10,5,91,3.4065165431397557,0.001634570888569
CA-2016-124107,BM-11650,OFF-EN-10003286,2016-09-10,2016-12-10,Second Class,57.96,2016,9,10,5,91,4.076859247881081,0.0032803421649915
CA-2016-124107,BM-11650,OFF-AP-10003971,2016-09-10,2016-12-10,Second Class,29.403,2016,9,10,5,91,3.414541287753736,0.0016484570837138
CA-2016-110548,AH-10690,TEC-PH-10002922,2016-04-05,2016-08-05,Standard Class,946.344,2016,4,5,1,122,6.853662279601831,0.0540469001383705
CA-2017-113733,LH-16900,TEC-PH-10002496,2017-08-12,2017-12-12,Standard Class,249.584,2017,8,12,5,122,5.523794193655919,0.0142306642161437
CA-2017-113733,LH-16900,TEC-AC-10002473,2017-08-12,2017-12-12,Standard Class,68.112,2017,8,12,5,122,4.235728377056583,0.0038604765399304
CA-2017-113733,LH-16900,TEC-AC-10004877,2017-08-12,2017-12-12,Standard Class,16.56,2017,8,12,5,122,2.8656235882069705,0.0009145459551342
CA-2017-118514,LC-17050,FUR-CH-10000015,2017-03-02,2017-10-02,Standard Class,866.4,2017,3,2,3,214,6.7655002314012656,0.0494785133702344
CA-2016-162047,FH-14365,FUR-CH-10004983,2016-03-11,2016-05-11,First Class,1448.82,2016,3,11,4,61,7.279194689777835,0.0827608087457199
CA-2016-117772,MC-17575,OFF-ST-10003994,2016-10-09,2016-12-09,Second Class,353.88,2016,10,9,6,61,5.871779704162003,0.0201906420302325
CA-2018-126396,AR-10345,TEC-AC-10003116,2018-08-09,2018-12-09,Second Class,85.2,2018,8,9,3,122,4.456670177669648,0.0048369674972744
CA-2017-105277,LM-17065,OFF-BI-10000301,2017-04-12,2017-08-12,Standard Class,15.528,2017,4,12,2,122,2.8050559123772825,0.0008555724843957
CA-2017-112060,KT-16465,OFF-PA-10000994,2017-04-12,2017-09-12,Standard Class,104.85,2017,4,12,2,153,4.662022997580874,0.0059598635244169
US-2016-159513,JD-15790,TEC-MA-10003329,2016-02-04,2016-09-04,Standard Class,71.976,2016,2,4,3,213,4.290130619969345,0.0040812841861838
CA-2018-141117,JK-16090,FUR-BO-10001972,2018-02-10,2018-08-10,Standard Class,217.764,2018,2,10,5,181,5.387993523189811,0.0124123155350408
CA-2018-141117,JK-16090,OFF-SU-10004664,2018-02-10,2018-08-10,Standard Class,39.072,2018,2,10,5,181,3.690677836055316,0.0022009905028711
CA-2018-141117,JK-16090,OFF-BI-10003676,2018-02-10,2018-08-10,Standard Class,22.638,2018,2,10,5,181,3.162855586590049,0.0012618722682625
CA-2018-141117,JK-16090,OFF-AR-10003727,2018-02-10,2018-08-10,Standard Class,95.144,2018,2,10,5,181,4.565847067591572,0.0054052157463281
CA-2017-149783,DL-13315,OFF-PA-10002195,2017-04-09,2017-07-09,Second Class,12.192,2017,4,9,6,91,2.579610585257298,0.0006649373115434
CA-2017-149783,DL-13315,OFF-AP-10001205,2017-04-09,2017-07-09,Second Class,87.168,2017,4,9,6,91,4.479244085389241,0.0049494285344966
CA-2017-149783,DL-13315,OFF-AR-10002987,2017-04-09,2017-07-09,Second Class,31.744,2017,4,9,6,91,3.4887197391901017,0.0017822331447591
CA-2017-125017,KB-16240,FUR-FU-10000723,2017-06-02,2017-11-02,Standard Class,132.224,2017,6,2,4,153,4.89203192205597,0.007524146264722
CA-2016-150196,SR-20740,OFF-PA-10003797,2016-02-07,2016-03-07,First Class,19.44,2016,2,7,6,29,3.017493765335504,0.0010791230827764
CA-2015-115056,AR-10510,OFF-AP-10003971,2015-02-05,2015-02-05,Same Day,26.136,2015,2,5,3,0,3.3008612596094924,0.0014617649045446
CA-2018-161067,KB-16405,OFF-PA-10000418,2018-03-09,2018-06-09,Second Class,419.4,2018,3,9,4,92,6.041206639002796,0.0239347716840937
CA-2018-161067,KB-16405,FUR-CH-10004626,2018-03-09,2018-06-09,Second Class,90.801,2018,3,9,4,92,4.519623190813301,0.005157035723637
CA-2018-161067,KB-16405,FUR-CH-10004860,2018-03-09,2018-06-09,Second Class,181.764,2018,3,9,4,92,5.208195703082833,0.0103551014395127
CA-2018-161067,KB-16405,OFF-AR-10003251,2018-03-09,2018-06-09,Second Class,5.56,2018,3,9,4,92,1.8809906029559973,0.0002859527592784
CA-2017-122063,MM-17920,FUR-TA-10004575,2017-03-12,2017-07-12,Standard Class,581.96,2017,3,12,6,122,6.368118573362027,0.0332242362221228
CA-2017-122063,MM-17920,FUR-CH-10004754,2017-03-12,2017-07-12,Standard Class,29.98,2017,3,12,6,122,3.4333418349887226,0.0016814296540783
CA-2016-112214,AH-10690,OFF-ST-10001505,2016-05-08,2016-11-08,Standard Class,33.488,2016,5,8,6,184,3.5406114374448334,0.0018818937387203
CA-2016-112214,AH-10690,OFF-SU-10003567,2016-05-08,2016-11-08,Standard Class,23.04,2016,5,8,6,184,3.179719109667007,0.0012848444923292
CA-2016-112214,AH-10690,OFF-BI-10002982,2016-05-08,2016-11-08,Standard Class,1.362,2016,5,8,6,184,0.8595087177751706,4.605873780543486e-05
CA-2016-112214,AH-10690,FUR-FU-10002364,2016-05-08,2016-11-08,Standard Class,14.76,2016,5,8,6,184,2.757475084429733,0.0008116852503578
US-2018-153255,JK-15730,FUR-BO-10004218,2018-03-09,2018-07-09,Second Class,239.666,2018,3,9,4,122,5.483410080137777,0.0136639017328257
CA-2016-108119,MS-17530,FUR-TA-10002530,2016-01-11,2016-08-11,Standard Class,301.96,2016,1,11,0,213,5.713600783593539,0.0172236821457931
CA-2017-101525,CM-12235,OFF-PA-10001497,2017-01-05,2017-04-05,Second Class,109.92,2017,1,5,3,90,4.708809220747577,0.0062495878428704
CA-2017-101525,CM-12235,OFF-PA-10003936,2017-01-05,2017-04-05,Second Class,19.44,2017,1,5,3,90,3.017493765335504,0.0010791230827764
CA-2017-101525,CM-12235,OFF-AR-10000716,2017-01-05,2017-04-05,Second Class,11.16,2017,1,5,3,90,2.498151876538021,0.000605963840805
US-2015-117968,RS-19420,OFF-AP-10002765,2015-05-08,2015-07-08,Second Class,79.47,2015,5,8,4,61,4.387884444158042,0.0045095275870695
US-2015-117968,RS-19420,OFF-AR-10004165,2015-05-08,2015-07-08,Second Class,4.56,2015,5,8,4,61,1.715598108262491,0.0002288079232915
US-2015-117968,RS-19420,FUR-CH-10002335,2015-05-08,2015-07-08,Second Class,1133.35,2015,5,8,4,61,7.03381507864287,0.0647333273369352
CA-2017-158211,BP-11185,OFF-AR-10004078,2017-04-01,2017-08-01,Standard Class,4.672,2017,4,1,5,122,1.7355417892298264,0.000235208144922
CA-2017-158211,BP-11185,OFF-BI-10002026,2017-04-01,2017-08-01,Standard Class,104.58,2017,4,1,5,122,4.65946895939547,0.0059444344187004
CA-2017-152247,MA-17995,FUR-CH-10001215,2017-07-11,2017-12-11,Standard Class,1603.136,2017,7,11,1,153,7.3803405728620834,0.0915791712558732
CA-2018-133095,EH-14005,OFF-BI-10002353,2018-04-06,2018-04-06,Same Day,108.08,2018,4,6,4,0,4.692081557977388,0.0061444413446545
CA-2018-133095,EH-14005,OFF-BI-10004141,2018-04-06,2018-04-06,Same Day,9.54,2018,4,6,4,0,2.355177543113216,0.0005133892065062
CA-2016-130554,FM-14290,OFF-AR-10001954,2016-07-04,2016-09-04,First Class,11.736,2016,7,4,0,62,2.5444326291020274,0.0006388792663334
CA-2017-133319,MV-17485,OFF-PA-10001815,2017-05-09,2017-11-09,Standard Class,192.16,2017,5,9,1,184,5.263518861005341,0.0109491791544324
CA-2018-151596,BP-11050,OFF-ST-10001837,2018-08-10,2018-11-10,First Class,42.76,2018,8,10,4,92,3.7787201581137255,0.0024117406579907
CA-2016-147879,CC-12220,OFF-PA-10001952,2016-07-05,2016-12-05,Standard Class,45.68,2016,7,5,1,153,3.8433158074183553,0.0025786035790725
CA-2015-168305,PL-18925,OFF-LA-10003498,2015-01-11,2015-08-11,Standard Class,44.4,2015,1,11,6,212,3.8155121050473024,0.0025054581890092
CA-2015-168305,PL-18925,OFF-PA-10004947,2015-01-11,2015-08-11,Standard Class,21.4,2015,1,11,6,212,3.109060958860994,0.0011911269613107
CA-2017-167682,ZD-21925,FUR-FU-10003799,2017-03-04,2017-09-04,Standard Class,71.12,2017,3,4,5,184,4.2783313983351166,0.004032368206579
CA-2017-167682,ZD-21925,TEC-PH-10000673,2017-03-04,2017-09-04,Standard Class,259.96,2017,3,4,5,184,5.564367138872703,0.0148235990343437
US-2018-153948,FM-14290,OFF-PA-10000157,2018-06-11,2018-06-11,Same Day,59.94,2018,6,11,0,0,4.109889773557563,0.0033934889402455
US-2018-153948,FM-14290,OFF-PA-10002764,2018-06-11,2018-06-11,Same Day,45.36,2018,6,11,0,0,3.836437018471551,0.0025603172315567
US-2018-153948,FM-14290,OFF-PA-10000143,2018-06-11,2018-06-11,Same Day,26.4,2018,6,11,0,0,3.310543013394025,0.0014768511412452
US-2018-153948,FM-14290,OFF-LA-10000414,2018-06-11,2018-06-11,Same Day,41.4,2018,6,11,0,0,3.747148362237912,0.0023340236810486
US-2018-153948,FM-14290,TEC-AC-10003441,2018-06-11,2018-06-11,Same Day,16.95,2018,6,11,0,0,2.887590114934288,0.0009368324411691
